Rk,Name,PA,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
792,Josh Reddick\reddijo01,441,114,385,54,87,19,2,12,56,46,1,86,2,1,7,4,9,2,.226,.307,.379,.686,*9/HD
793,Josh Reddick\reddijo01,278,87,254,41,71,18,3,7,28,19,1,50,1,0,4,1,1,2,.280,.327,.457,.784,*97H/8D
794,Josh Reddick\reddijo01,396,109,363,53,96,16,7,12,54,28,0,63,1,0,3,3,1,1,.264,.316,.446,.763,*9/H8
795,Josh Reddick\reddijo01,540,134,477,77,150,34,4,13,82,43,1,72,0,1,12,9,7,3,.314,.363,.484,.847,*978/HD3
796,Josh Reddick\reddijo01,582,149,526,67,143,25,4,20,77,49,1,65,0,1,2,7,10,2,.272,.333,.449,.781,*9H/D8
797,Josh Reddick\reddijo01,550,141,501,57,138,19,3,14,56,36,1,66,0,1,9,9,5,2,.275,.319,.409,.728,*97H/8D3
798,Hunter Renfroe\renfrhu01,494,140,440,64,95,19,1,33,64,46,1,154,2,0,6,6,5,0,.216,.289,.489,.778,*97H/8
799,Hunter Renfroe\renfrhu01,479,122,445,51,103,25,1,26,58,27,1,140,6,0,1,4,3,0,.231,.284,.467,.751,*9/HD
800,Ben Revere\reverbe01,553,124,511,70,150,13,6,0,32,29,0,54,3,6,4,8,40,9,.294,.333,.342,.675,*98/7H
801,Franmil Reyes\reyesfr01,285,87,261,36,73,9,0,16,31,24,0,80,0,0,0,5,0,0,.280,.340,.498,.838,*9H
802,Franmil Reyes\reyesfr01,548,150,494,69,123,19,0,37,81,47,1,156,0,0,7,15,0,0,.249,.310,.512,.822,*9DH
803,R.J. Reynolds\reynor.01,375,117,335,47,87,24,1,7,51,34,8,80,0,0,6,5,14,1,.260,.323,.400,.723,*9H7
804,R.J. Reynolds\reynor.01,403,125,363,45,98,16,2,6,48,34,8,66,1,1,4,13,22,5,.270,.331,.375,.706,*9H8/7
805,R.J. Reynolds\reynor.01,347,130,323,35,80,14,2,6,51,20,3,62,0,0,4,5,15,2,.248,.288,.359,.647,*9H7/8
806,Joey Rickard\rickajo01,282,85,257,32,69,13,0,5,19,18,0,54,2,3,2,3,4,1,.268,.319,.377,.696,*978H
807,Alex Rios\riosal01,521,131,492,54,138,30,8,4,54,23,3,93,1,0,5,19,17,9,.280,.311,.398,.709,*9D/H
808,Alex Rios\riosal01,498,128,450,68,136,33,6,17,82,35,1,89,3,0,10,10,15,6,.302,.349,.516,.865,*9H/8
809,Alex Rios\riosal01,640,157,605,93,184,37,8,25,91,26,3,92,4,0,5,18,23,6,.304,.334,.516,.850,*9/H
810,Alex Rios\riosal01,633,149,582,63,144,31,2,17,71,37,1,107,6,1,7,21,24,5,.247,.296,.395,.691,*98
811,Alex Rios\riosal01,662,156,616,83,171,33,4,18,81,41,2,108,2,0,2,17,42,7,.278,.324,.432,.756,*9/H8
812,Alex Rios\riosal01,411,105,385,40,98,22,2,4,32,15,0,67,5,0,6,10,9,0,.255,.287,.353,.640,*9
813,Alex Rios\riosal01,711,161,643,114,191,43,7,24,85,55,3,103,6,0,7,9,17,4,.297,.354,.498,.852,*98/H
814,Alex Rios\riosal01,687,155,635,91,185,47,8,15,79,44,2,112,2,0,5,20,32,8,.291,.337,.461,.798,*98/HD
815,Alex Rios\riosal01,460,111,426,55,122,24,7,1,28,31,0,84,2,1,0,14,15,3,.286,.338,.383,.720,*9/8H
816,Alex Rios\riosal01,519,146,481,71,126,23,6,10,59,28,1,101,5,0,5,14,14,9,.262,.306,.397,.703,*9H/8D
817,Armando Rios\riosar01,359,95,319,38,83,17,3,14,50,36,6,74,0,1,3,3,3,2,.260,.332,.464,.796,*97H/8
818,Armando Rios\riosar01,269,115,233,38,62,15,5,10,50,31,4,43,0,1,4,9,3,2,.266,.347,.502,.849,*9H7/3
819,Juan Rivera\riverju01,426,134,391,48,120,24,1,12,49,34,7,45,1,0,0,11,6,2,.307,.364,.465,.829,*9H87/D
820,Cody Ross\rossco01,528,130,476,70,127,34,1,22,81,42,3,129,3,1,6,11,2,3,.267,.326,.481,.807,*97D/8H
821,Justin Ruggiano\ruggiju01,250,81,224,29,63,13,1,6,28,18,0,70,3,1,4,2,2,4,.281,.337,.429,.766,9H87
822,Tim Salmon\salmoti01,695,157,582,95,172,28,1,33,129,95,5,142,7,0,11,7,9,12,.296,.394,.517,.911,*9/D
823,Tim Salmon\salmoti01,680,158,568,108,165,36,2,34,97,104,5,139,6,0,2,14,0,2,.290,.404,.540,.945,*9D/H
824,Tim Salmon\salmoti01,610,142,515,93,146,35,1,31,95,82,5,135,5,0,8,6,5,6,.283,.382,.536,.918,*9/8D
825,Tim Salmon\salmoti01,638,143,537,111,177,34,3,34,105,91,2,111,6,0,4,9,5,5,.330,.429,.594,1.024,*9/D
826,Tim Salmon\salmoti01,568,138,483,84,138,37,1,22,88,71,3,102,7,0,7,6,6,3,.286,.380,.503,.883,*9D/H
827,Tim Salmon\salmoti01,435,100,373,67,107,18,2,23,70,54,2,102,5,0,3,3,1,3,.287,.382,.531,.912,*9/H
828,Tim Salmon\salmoti01,581,137,475,63,108,21,1,17,49,96,4,121,8,0,2,11,9,3,.227,.365,.383,.748,*9D/H
829,Tim Salmon\salmoti01,681,156,581,90,166,27,4,30,98,93,7,125,4,0,3,8,4,2,.286,.386,.501,.887,*9/DH
830,Tim Salmon\salmoti01,422,98,353,60,94,24,2,17,69,63,2,82,0,0,6,7,4,1,.266,.372,.490,.862,*9/DH
831,Reggie Sanders\sandere02,358,88,325,45,80,23,1,11,49,28,3,86,1,0,4,10,7,7,.246,.304,.425,.729,*9D/H
832,Reggie Sanders\sandere02,567,133,484,91,148,36,6,28,99,69,4,122,8,0,6,9,36,12,.306,.397,.579,.975,*98/H
833,Reggie Sanders\sandere02,563,138,496,90,136,16,4,20,83,51,7,118,5,3,8,10,27,10,.274,.343,.444,.786,*9/8H
834,Reggie Sanders\sandere02,447,107,400,66,105,20,8,17,62,41,1,114,2,1,3,2,21,9,.263,.332,.480,.812,*9/H
835,Reggie Sanders\sandere02,487,135,446,64,116,27,3,22,67,33,5,118,4,1,3,5,21,5,.260,.315,.482,.797,*97H/D
836,Reggie Sanders\sandere02,334,81,287,49,72,17,1,14,33,44,4,86,2,0,1,8,24,8,.251,.353,.463,.817,*9/H
837,Reggie Sanders\sandere02,358,86,312,52,79,19,2,19,56,42,3,93,3,1,0,9,13,7,.253,.347,.510,.857,*9/H
838,Reggie Sanders\sandere02,498,130,453,74,129,27,4,31,87,38,4,110,5,0,2,10,15,5,.285,.345,.567,.913,*97H/D
839,Reggie Sanders\sandere02,496,126,441,84,116,21,3,33,90,46,7,126,5,1,3,2,14,10,.263,.337,.549,.886,*9/H
840,Reggie Sanders\sandere02,571,140,505,75,126,23,6,23,85,47,3,121,12,0,7,10,18,6,.250,.324,.455,.779,*9/H
841,Domingo Santana\santado01,607,151,525,88,146,29,0,30,85,73,2,178,6,0,3,12,15,4,.278,.371,.505,.875,*9/H
842,Domingo Santana\santado01,281,77,246,34,63,14,0,11,32,32,0,91,2,0,1,7,2,3,.256,.345,.447,.792,*9H/78
843,Michael Saunders\saundmi01,263,78,231,38,63,11,3,8,34,26,1,59,0,2,4,2,4,5,.273,.341,.450,.791,*98/HD7
844,Scott Schebler\schebsc01,531,141,473,63,110,25,2,30,67,39,5,125,14,0,5,7,5,3,.233,.307,.484,.791,*98H
845,Scott Schebler\schebsc01,430,107,380,55,97,19,0,17,49,39,1,99,9,0,2,5,4,2,.255,.337,.439,.777,*98/H7D
846,Scott Schebler\schebsc01,282,82,257,36,68,12,2,9,40,19,2,59,6,0,0,5,2,4,.265,.330,.432,.762,*98H7
847,Nate Schierholtz\schiena01,362,115,335,42,93,22,1,9,41,21,3,61,4,0,2,5,7,4,.278,.326,.430,.756,*9H/7
848,Nate Schierholtz\schiena01,308,116,285,33,76,19,2,5,29,16,3,58,1,0,6,5,3,1,.267,.302,.400,.702,*9H
849,Nate Schierholtz\schiena01,252,137,227,34,55,13,3,3,17,20,5,38,3,1,1,3,4,5,.242,.311,.366,.676,*9H
850,Nate Schierholtz\schiena01,503,137,462,56,116,32,3,21,68,29,3,94,6,1,5,6,6,3,.251,.301,.470,.770,*9H
851,Nate Schierholtz\schiena01,383,122,353,32,69,11,4,7,37,20,0,84,4,0,6,6,4,5,.195,.243,.309,.552,*9H/78D
852,Nate Schierholtz\schiena01,269,114,241,20,62,8,5,6,21,23,2,46,1,1,3,1,3,2,.257,.321,.407,.728,*9H/8D
853,Luke Scott\scottlu01,425,132,369,49,94,28,5,18,64,53,4,95,2,0,1,8,3,1,.255,.351,.504,.855,*9H/78
854,Gary Sheffield\sheffga01,274,63,213,46,69,8,0,16,46,55,8,45,4,0,2,3,19,4,.324,.467,.587,1.054,*9/7H
855,Gary Sheffield\sheffga01,675,154,584,104,170,27,0,34,123,78,7,76,8,0,5,11,10,2,.291,.379,.512,.891,*9D/H
856,Gary Sheffield\sheffga01,579,135,492,82,151,26,0,25,84,72,2,53,11,0,4,16,12,2,.307,.404,.512,.916,*9/HD
857,Gary Sheffield\sheffga01,684,154,573,117,166,30,1,36,121,92,7,83,11,0,8,16,5,6,.290,.393,.534,.927,*9D/5
858,Gary Sheffield\sheffga01,384,87,322,61,89,16,1,27,78,51,11,50,6,0,5,10,12,6,.276,.380,.584,.964,*9/H
859,Gary Sheffield\sheffga01,582,135,444,86,111,22,1,21,71,121,11,79,15,0,2,7,11,7,.250,.424,.446,.870,*9/HD
860,Gary Sheffield\sheffga01,677,161,519,118,163,33,1,42,120,142,19,66,10,0,6,16,16,9,.314,.465,.624,1.090,*9/H
861,Gary Sheffield\sheffga01,549,130,437,73,132,27,2,22,85,95,12,46,8,0,9,7,22,7,.302,.428,.524,.952,*9/H
862,Gary Sheffield\sheffga01,678,155,576,126,190,37,2,39,132,86,6,55,8,0,8,16,18,4,.330,.419,.604,1.023,*9/H
863,Pat Sheridan\sheripa01,473,141,421,57,109,19,3,6,49,44,4,90,1,2,5,7,18,13,.259,.327,.361,.688,*98H
864,Pat Sheridan\sheripa01,314,120,281,36,62,6,4,6,29,30,1,66,0,1,1,3,8,1,.221,.295,.335,.629,*97H8/D
865,Ruben Sierra\sierrru01,692,158,630,77,147,23,5,22,101,52,16,97,0,0,10,17,25,5,.233,.288,.390,.678,*9D/H
866,Ruben Sierra\sierrru01,460,110,426,71,114,21,1,23,92,23,4,64,0,0,11,15,8,5,.268,.298,.484,.781,*9D/H8
867,Ruben Sierra\sierrru01,666,159,608,70,170,37,2,16,96,49,13,86,1,0,8,15,9,0,.280,.330,.426,.756,*9/DH
868,Ruben Sierra\sierrru01,656,151,601,83,167,34,7,17,87,45,12,68,0,0,10,11,14,4,.278,.323,.443,.766,*9/DH
869,Ruben Sierra\sierrru01,696,158,643,97,169,35,4,30,109,39,4,114,2,0,12,18,16,11,.263,.302,.470,.771,*9/8H
870,Ruben Sierra\sierrru01,668,156,615,77,156,32,2,23,91,44,10,91,1,0,8,15,18,4,.254,.301,.424,.725,*9/HD
871,Ruben Sierra\sierrru01,689,162,634,101,194,35,14,29,119,43,2,82,2,0,10,7,8,2,.306,.347,.543,.889,*9/8
872,Ruben Sierra\sierrru01,726,161,661,110,203,44,5,25,116,56,7,91,0,0,9,17,16,4,.307,.357,.502,.859,*9/8H
873,Ruben Sierra\sierrru01,411,113,382,50,101,13,10,16,55,22,3,65,1,1,5,8,7,8,.264,.302,.476,.779,*978/HD
874,Seth Smith\smithse01,373,111,330,50,85,19,0,13,32,36,3,79,6,0,1,7,2,0,.258,.340,.433,.774,*9H7/D
875,Seth Smith\smithse01,533,147,476,67,135,32,9,15,59,46,7,93,4,0,7,9,10,2,.284,.347,.483,.830,*9H7
876,Seth Smith\smithse01,438,137,378,62,94,15,0,16,63,48,1,89,8,0,4,11,0,0,.249,.342,.415,.758,*97HD
877,Travis Snider\snidetr01,359,140,322,37,85,15,1,13,38,34,2,67,2,1,0,10,1,1,.264,.338,.438,.776,9H7/1D
878,Travis Snider\snidetr01,285,111,261,28,56,12,2,5,25,24,3,75,0,0,0,1,2,3,.215,.281,.333,.614,*9H/7
879,Cory Snyder\snydeco02,468,123,438,46,102,27,3,14,55,21,3,118,2,1,6,11,1,4,.233,.268,.404,.672,*9/6H
880,Cory Snyder\snydeco02,518,132,489,49,105,17,0,18,59,23,1,134,2,0,4,11,6,5,.215,.251,.360,.611,*9/H6D
881,Cory Snyder\snydeco02,570,143,516,61,137,33,1,11,56,47,3,147,4,2,1,8,4,1,.266,.331,.397,.728,*953/H678
882,Cory Snyder\snydeco02,615,157,577,74,136,24,2,33,82,31,4,166,1,0,6,3,5,1,.236,.273,.456,.729,*967/H
883,Cory Snyder\snydeco02,433,103,416,58,113,21,1,24,69,16,0,123,0,1,0,8,2,3,.272,.299,.500,.799,*965/7D
884,Cory Snyder\snydeco02,558,142,511,71,139,24,3,26,75,42,7,101,1,0,4,12,5,1,.272,.326,.483,.810,*9/8HD7
885,Jorge Soler\solerjo01,257,61,223,27,59,18,0,9,28,28,0,69,4,0,2,6,3,1,.265,.354,.466,.820,*9/D
886,Jorge Soler\solerjo01,404,101,366,39,96,18,1,10,47,32,5,121,3,0,3,9,3,1,.262,.324,.399,.723,*9/HD
887,Sammy Sosa\sosasa01,629,144,564,89,151,17,3,36,119,58,11,134,5,0,2,8,34,7,.268,.340,.500,.840,*9/H
888,Sammy Sosa\sosasa01,458,105,426,59,128,17,6,25,70,25,1,92,2,1,4,7,22,13,.300,.339,.545,.884,*98
889,Sammy Sosa\sosasa01,541,124,498,84,136,21,2,40,100,34,6,134,5,0,4,14,18,5,.273,.323,.564,.888,*9
890,Sammy Sosa\sosasa01,722,159,643,134,198,20,0,66,158,73,14,171,1,0,5,20,18,9,.308,.377,.647,1.024,*9/8
891,Sammy Sosa\sosasa01,694,162,642,90,161,31,4,36,119,45,9,174,2,0,5,16,22,12,.251,.300,.480,.779,*9/H
892,Sammy Sosa\sosasa01,641,159,598,92,156,25,5,33,93,38,6,135,4,0,1,14,36,11,.261,.309,.485,.794,*98/H
893,Sammy Sosa\sosasa01,539,126,478,69,121,21,0,35,80,56,4,133,2,0,3,9,0,0,.253,.332,.517,.849,*9/D
894,Sammy Sosa\sosasa01,705,156,604,106,193,38,1,50,138,91,19,168,2,0,8,12,7,4,.320,.406,.634,1.040,*9/8
895,Sammy Sosa\sosasa01,711,160,577,146,189,34,5,64,160,116,37,153,6,0,12,6,0,2,.328,.437,.737,1.174,*9
896,Sammy Sosa\sosasa01,338,116,316,39,64,10,1,10,33,14,2,98,2,5,1,5,13,6,.203,.240,.335,.576,*9H8/D7
897,Sammy Sosa\sosasa01,424,102,380,39,84,15,1,14,45,39,3,84,2,0,3,15,1,1,.221,.295,.376,.671,*9D/H
898,Sammy Sosa\sosasa01,666,150,556,122,160,19,2,49,108,103,15,144,3,0,4,14,2,0,.288,.399,.594,.993,*9
899,Sammy Sosa\sosasa01,712,162,625,114,180,24,2,63,141,78,8,171,3,0,6,17,7,8,.288,.367,.635,1.002,*98
900,Sammy Sosa\sosasa01,589,137,517,99,144,22,0,40,103,62,9,143,5,0,5,14,0,1,.279,.358,.553,.911,*9
901,Sammy Sosa\sosasa01,579,153,532,72,124,26,10,15,70,33,4,150,6,2,6,10,32,16,.233,.282,.404,.687,*9/H8
902,Steven Souza Jr.\souzast01,468,120,430,58,106,17,1,17,49,31,0,159,5,0,2,5,7,6,.247,.303,.409,.713,*9/DH8
903,Steven Souza Jr.\souzast01,426,110,373,59,84,15,1,16,40,46,0,144,5,1,1,7,12,6,.225,.318,.399,.717,*9/HD
904,Steven Souza Jr.\souzast01,617,148,523,78,125,21,2,30,78,84,2,179,7,2,1,9,16,4,.239,.351,.459,.810,*9/DH8
905,Steven Souza Jr.\souzast01,272,72,241,21,53,15,3,5,29,28,0,75,3,0,0,4,6,1,.220,.309,.369,.678,*9/H8
906,Denard Span\spande01,411,93,347,70,102,16,7,6,47,50,3,60,4,8,2,3,18,7,.294,.387,.432,.819,*98/HD
907,Shane Spencer\spencsh01,329,94,288,32,71,15,2,6,34,31,4,62,4,2,4,5,0,3,.247,.324,.375,.699,*97H/D
908,George Springer\springe01,451,102,388,59,107,19,2,16,41,50,0,109,8,2,3,4,16,4,.276,.367,.459,.826,*98/H
909,George Springer\springe01,744,162,644,116,168,29,5,29,82,88,2,178,11,0,1,12,9,10,.261,.359,.457,.815,*9D/H8
910,George Springer\springe01,345,78,295,45,68,8,1,20,51,39,4,114,9,0,2,4,5,2,.231,.336,.468,.804,*9/8D
911,Matt Stairs\stairma01,562,143,476,74,108,26,0,21,81,78,4,122,1,1,6,7,5,2,.227,.333,.414,.747,*9DH/83
912,Matt Stairs\stairma01,623,146,531,94,137,26,3,38,102,89,6,124,2,0,1,8,2,7,.258,.366,.533,.899,*9/DH83
913,Matt Stairs\stairma01,315,107,270,41,66,15,0,16,41,36,4,50,8,0,1,7,2,0,.244,.349,.478,.827,97H
914,Giancarlo Stanton\stantmi03,501,123,449,75,130,30,1,37,86,46,9,143,5,0,1,5,6,2,.290,.361,.608,.969,*9/HD
915,Giancarlo Stanton\stantmi03,638,145,539,89,155,31,1,37,105,94,24,170,3,0,2,16,13,1,.288,.395,.555,.950,*9/DH
916,Giancarlo Stanton\stantmi03,470,119,413,56,99,20,1,27,74,50,5,140,4,0,2,6,0,0,.240,.326,.489,.815,*9H/D
917,Giancarlo Stanton\stantmi03,318,74,279,47,74,12,1,27,67,34,6,95,2,0,3,5,4,2,.265,.346,.606,.952,*9/D
918,Giancarlo Stanton\stantmi03,692,159,597,123,168,32,0,59,132,85,13,163,7,0,3,13,2,2,.281,.376,.631,1.007,*9/HD
919,Giancarlo Stanton\stantmi03,396,100,359,45,93,21,1,22,59,34,6,123,2,0,1,7,5,2,.259,.326,.507,.833,*9/H
920,Giancarlo Stanton\stantmi03,504,116,425,62,106,26,0,24,62,74,5,140,4,0,1,10,1,0,.249,.365,.480,.845,*9
921,Giancarlo Stanton\stantmi03,601,150,516,79,135,30,5,34,87,70,6,166,9,0,6,11,5,5,.262,.356,.537,.893,*9/H8D
922,Darryl Strawberry\strawda01,640,153,543,101,146,27,3,39,101,85,21,127,3,0,9,6,29,14,.269,.366,.545,.911,*9/H
923,Darryl Strawberry\strawda01,541,134,476,69,107,26,1,29,77,61,13,105,1,0,3,4,11,4,.225,.312,.466,.779,*9/H
924,Darryl Strawberry\strawda01,470,111,393,78,109,15,4,29,79,73,13,96,1,0,3,9,26,11,.277,.389,.557,.947,*98/H
925,Darryl Strawberry\strawda01,621,152,542,92,150,18,1,37,108,70,15,110,4,0,5,5,15,8,.277,.361,.518,.879,*9/H
926,Darryl Strawberry\strawda01,562,136,475,76,123,27,5,27,93,72,9,141,6,0,9,4,28,12,.259,.358,.507,.865,*9/H7
927,Darryl Strawberry\strawda01,588,139,505,86,134,22,4,28,99,75,4,125,3,0,5,8,10,8,.265,.361,.491,.852,*9/H
928,Darryl Strawberry\strawda01,640,154,532,108,151,32,5,39,104,97,13,122,7,0,4,4,36,12,.284,.398,.583,.981,*9/H
929,Drew Stubbs\stubbdr01,481,146,430,59,100,21,2,10,45,44,1,141,2,2,3,3,17,2,.233,.305,.360,.665,*98H/D
930,Ichiro Suzuki\suzukic01,555,150,520,57,136,15,3,7,35,26,4,63,1,6,2,6,20,4,.262,.297,.342,.639,*9H8/7D
931,Ichiro Suzuki\suzukic01,385,143,359,42,102,13,2,1,22,21,1,68,1,2,2,3,15,3,.284,.324,.340,.664,*9H/78D
932,Ichiro Suzuki\suzukic01,678,146,639,88,225,31,4,11,46,32,15,71,4,2,1,1,26,9,.352,.386,.465,.851,*9/D
933,Ichiro Suzuki\suzukic01,725,159,679,111,212,29,8,13,62,36,7,69,6,3,1,3,34,8,.312,.352,.436,.788,*9/H
934,Ichiro Suzuki\suzukic01,762,161,704,101,262,24,5,8,60,49,19,63,4,2,3,6,36,11,.372,.414,.455,.869,*9/DH
935,Ichiro Suzuki\suzukic01,732,162,680,74,214,30,3,6,43,45,13,86,3,3,1,3,42,9,.315,.359,.394,.754,*9/D
936,Ichiro Suzuki\suzukic01,739,162,679,111,206,21,12,15,68,48,23,66,4,2,6,5,33,8,.303,.350,.436,.786,*9/DH
937,Ichiro Suzuki\suzukic01,438,153,398,45,91,5,6,1,21,31,1,51,0,5,4,8,11,5,.229,.282,.279,.561,9H7/8D1
938,Ichiro Suzuki\suzukic01,721,161,677,80,184,22,3,5,47,39,13,69,0,1,4,11,40,7,.272,.310,.335,.645,*9D
939,Ichiro Suzuki\suzukic01,728,157,647,111,208,27,8,8,51,68,27,62,5,3,5,8,31,15,.321,.388,.425,.813,*9/DH8
940,Ichiro Suzuki\suzukic01,738,157,692,127,242,34,8,8,69,30,10,53,8,4,4,3,56,14,.350,.381,.457,.838,*9/HD
941,Ichiro Suzuki\suzukic01,663,162,629,77,178,28,6,9,55,22,5,61,2,5,5,12,29,7,.283,.307,.390,.696,*97/H8D
942,Ichiro Suzuki\suzukic01,752,161,695,110,224,20,9,9,49,49,16,71,5,1,2,2,45,2,.322,.370,.416,.786,*98/DH
943,Ichiro Suzuki\suzukic01,365,143,327,48,95,15,5,1,22,30,1,42,3,3,2,4,10,2,.291,.354,.376,.730,H987/D
944,Ryan Sweeney\sweenry01,433,115,384,53,110,18,2,5,45,38,3,67,3,2,6,9,9,1,.286,.350,.383,.733,*987/HD
945,Ryan Sweeney\sweenry01,534,134,484,68,142,31,3,6,53,40,1,67,3,2,5,14,6,5,.293,.348,.407,.755,*98/7H
946,Ryan Sweeney\sweenry01,331,82,303,41,89,20,2,1,36,24,2,41,0,1,3,14,1,1,.294,.342,.383,.725,*9/H8
947,Nick Swisher\swishni01,522,131,462,66,109,32,1,21,74,55,3,110,4,0,1,9,0,1,.236,.322,.446,.768,*93/H
948,Nick Swisher\swishni01,607,150,498,84,124,35,1,29,82,97,2,126,3,3,6,13,0,0,.249,.371,.498,.869,*93/7HD1
949,Nick Swisher\swishni01,635,150,566,91,163,33,3,29,89,58,0,139,6,3,2,13,1,2,.288,.359,.511,.870,*9D/H38
950,Nick Swisher\swishni01,624,148,537,75,146,36,0,24,93,77,2,141,4,1,5,9,2,3,.272,.364,.473,.837,*93D/H
951,Nick Swisher\swishni01,635,150,526,81,137,30,0,23,85,95,6,125,5,1,8,18,2,2,.260,.374,.449,.822,*93/DH
952,Jose Tabata\tabatjo01,374,103,333,43,81,20,3,3,16,29,0,58,6,6,0,7,8,12,.243,.315,.348,.664,*97H
953,Tony Tarasco\tarasto01,495,126,438,64,109,18,4,14,40,51,12,78,2,3,1,2,24,3,.249,.329,.404,.733,*97H
954,Danny Tartabull\tartada01,541,132,472,58,120,23,3,27,101,64,4,128,0,0,5,10,1,2,.254,.340,.487,.827,*9D/H
955,Danny Tartabull\tartada01,593,146,507,80,139,38,3,26,102,76,4,119,4,0,6,10,8,5,.274,.369,.515,.884,*9D/H
956,Danny Tartabull\tartada01,578,137,511,76,138,25,6,25,96,61,2,157,1,2,3,10,4,8,.270,.347,.489,.836,*947/DH5
957,Danny Tartabull\tartada01,667,158,582,95,180,27,3,34,101,79,2,136,1,0,5,14,9,4,.309,.390,.541,.931,*9/DH
958,Danny Tartabull\tartada01,557,132,484,78,153,35,3,31,100,65,6,121,3,0,5,9,6,3,.316,.397,.593,.990,*9/DH
959,Danny Tartabull\tartada01,352,88,313,41,84,19,0,15,60,36,0,93,0,0,3,9,1,1,.268,.341,.473,.814,*9D/H
960,Mark Teahen\teahema01,623,149,572,66,146,31,4,15,59,46,4,131,3,0,2,6,4,3,.255,.313,.402,.715,*9753/H8D
961,Mark Teahen\teahema01,608,144,544,78,155,31,8,7,60,55,8,127,3,4,2,23,13,5,.285,.353,.410,.763,*9/38H
962,Clete Thomas\thomacl02,310,102,275,46,66,13,3,7,39,33,0,77,1,1,0,3,3,0,.240,.324,.385,.709,*97H/8
963,Milt Thompson\thompmi02,463,135,418,42,91,14,7,6,30,39,5,60,5,1,0,4,25,5,.218,.292,.328,.620,*9H87
964,Yasmany Tomas\tomasya01,563,140,530,72,144,30,1,31,83,31,4,136,1,0,1,18,2,4,.272,.313,.508,.820,*97/H3
965,Bubba Trammell\trammbu01,546,142,490,66,128,20,3,25,92,48,2,78,4,0,4,10,2,2,.261,.330,.467,.797,*97H/D
966,Bubba Trammell\trammbu01,465,133,403,54,98,16,1,17,56,53,2,71,3,3,3,6,1,3,.243,.333,.414,.748,*97H/D
967,Michael Tucker\tuckemi01,554,138,499,80,141,25,7,14,56,44,0,116,6,4,1,7,12,7,.283,.347,.445,.792,*97H
968,Michael Tucker\tuckemi01,547,140,464,77,119,21,6,13,62,70,3,106,2,6,5,5,5,2,.256,.353,.412,.765,*98H
969,Michael Tucker\tuckemi01,469,130,414,54,101,27,3,13,46,49,10,112,3,1,2,4,8,3,.244,.327,.418,.745,*9H
970,Michael Tucker\tuckemi01,340,133,296,55,75,8,5,11,44,37,3,81,3,0,4,5,11,4,.253,.338,.426,.764,*9H8
971,Michael Tucker\tuckemi01,393,108,339,55,88,18,4,12,53,40,1,69,7,3,4,7,10,4,.260,.346,.442,.789,*97H/3D
972,Michael Tucker\tuckemi01,307,126,268,35,64,16,1,5,36,31,3,52,2,2,4,7,4,0,.239,.318,.362,.680,*9H/8D7
973,Justin Upton\uptonju01,417,108,356,52,89,19,6,15,42,54,6,121,4,0,3,3,1,4,.250,.353,.463,.816,*9/H
974,Justin Upton\uptonju01,588,138,526,84,158,30,7,26,86,55,3,137,2,1,4,10,20,5,.300,.366,.532,.899,*9/HD
975,Justin Upton\uptonju01,674,159,592,105,171,39,5,31,88,59,9,126,19,0,4,8,21,9,.289,.369,.529,.898,*9/H
976,Justin Upton\uptonju01,571,133,495,73,135,27,3,17,69,64,5,152,4,1,7,20,18,8,.273,.356,.442,.799,*9/HD
977,Justin Upton\uptonju01,628,150,554,107,155,24,4,17,67,63,5,121,5,0,6,7,18,8,.280,.355,.430,.785,*9/H
978,Andy Van Slyke\vanslan01,470,137,418,48,113,23,7,13,61,47,5,85,1,1,3,2,21,8,.270,.343,.452,.795,*938H/7
979,Andy Van Slyke\vanslan01,475,146,424,61,110,25,6,13,55,47,6,54,2,1,1,7,34,6,.259,.335,.439,.774,*9H8/73
980,John Vander Wal\vandejo02,461,134,384,74,115,29,0,24,94,72,5,92,2,0,3,7,11,2,.299,.410,.563,.972,93H7/D
981,John Vander Wal\vandejo02,527,146,452,58,122,28,4,14,70,68,9,122,1,2,4,10,8,6,.270,.364,.442,.806,*97H3/D
982,John Vander Wal\vandejo02,374,117,327,50,84,25,1,14,45,46,3,104,1,0,0,5,1,2,.257,.350,.468,.818,*9H/7
983,Will Venable\venabwi01,411,121,370,49,91,14,7,9,44,31,4,92,5,1,4,2,26,3,.246,.310,.395,.704,*9H8/7
984,Will Venable\venabwi01,324,95,293,38,75,14,2,12,38,25,2,89,4,2,0,6,6,1,.256,.323,.440,.763,*9H8/7
985,Will Venable\venabwi01,470,148,417,62,110,26,8,9,45,41,2,94,5,5,2,2,24,6,.264,.335,.429,.765,*9H87
986,Will Venable\venabwi01,445,131,392,60,96,11,7,13,51,45,8,128,3,0,5,3,29,7,.245,.324,.408,.732,*987H/3
987,Will Venable\venabwi01,515,151,481,64,129,22,8,22,53,29,4,118,2,2,1,6,22,6,.268,.312,.484,.796,*9*8H
988,Dayan Viciedo\vicieda01,563,145,523,65,121,22,3,21,58,32,3,122,5,0,3,19,0,1,.231,.281,.405,.686,*97D/H3
989,Shane Victorino\victosh01,532,122,477,82,140,26,2,15,61,25,0,75,18,10,2,5,21,3,.294,.351,.451,.801,*98/H
