Rk,Name,PA,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
796,Placido Polanco\polanpl01,641,142,587,105,200,36,3,9,67,37,3,30,11,2,4,9,7,3,.341,.388,.458,.846,*4/HD
797,Placido Polanco\polanpl01,554,122,492,87,142,30,3,14,63,42,1,38,8,8,4,16,14,2,.289,.352,.447,.799,*45/H
798,Martin Prado\pradoma01,651,140,599,100,184,40,3,15,66,40,2,86,3,3,6,13,5,3,.307,.350,.459,.809,*45/3
799,Jurickson Profar\profaju01,518,139,459,65,100,24,2,20,67,48,2,75,8,0,3,12,9,1,.218,.301,.410,.711,*4H/7D3
800,Nick Punto\puntoni01,439,112,394,45,94,18,4,4,26,36,0,86,0,7,2,9,13,8,.239,.301,.335,.636,*465H/D89
801,Alexei Ramirez\ramiral03,509,136,480,65,139,22,2,21,77,18,3,61,3,4,4,14,13,9,.290,.317,.475,.792,*468/HD5
802,Willie Randolph\randowi01,446,119,388,52,101,13,3,2,30,45,1,34,2,10,1,14,7,1,.260,.339,.325,.664,*4/HD
803,Willie Randolph\randowi01,597,143,497,75,137,21,2,5,40,85,3,39,4,5,6,24,16,9,.276,.382,.356,.738,*4
804,Willie Randolph\randowi01,474,110,404,43,93,20,1,2,34,55,2,39,2,8,5,10,8,4,.230,.322,.300,.621,*4/H
805,Willie Randolph\randowi01,633,145,549,62,155,18,0,2,36,71,2,51,4,4,5,11,7,6,.282,.366,.326,.692,*4/H
806,Willie Randolph\randowi01,336,90,286,29,72,11,1,2,15,40,1,34,4,6,0,6,1,3,.252,.352,.318,.670,*4H
807,Willie Randolph\randowi01,601,141,492,76,136,15,2,5,50,94,0,49,3,8,4,11,15,2,.276,.393,.346,.738,*4/HD
808,Willie Randolph\randowi01,543,120,449,96,137,24,2,7,67,82,1,25,2,5,5,15,11,1,.305,.411,.414,.825,*4/D
809,Willie Randolph\randowi01,512,124,431,60,141,14,3,0,54,75,3,38,0,3,3,14,4,2,.327,.424,.374,.798,*4/HD
810,Johnny Ray\rayjo01,650,153,599,64,173,30,3,5,69,44,4,46,0,1,6,22,4,2,.289,.334,.374,.708,*4/HD
811,Johnny Ray\rayjo01,429,105,404,47,112,23,0,5,43,19,2,44,0,3,3,10,2,3,.277,.308,.371,.679,*4/HD
812,Johnny Ray\rayjo01,659,153,602,75,184,42,7,6,83,36,2,38,4,9,8,10,4,1,.306,.345,.429,.773,*47/DH
813,Johnny Ray\rayjo01,652,154,594,67,163,33,3,7,70,46,10,24,1,5,6,11,13,9,.274,.325,.375,.700,*4/H
814,Johnny Ray\rayjo01,654,155,579,67,174,33,0,7,78,58,10,47,3,1,7,21,6,9,.301,.363,.394,.757,*4H
815,Johnny Ray\rayjo01,582,134,530,52,153,16,3,5,62,36,3,30,0,4,12,14,6,3,.289,.327,.358,.685,*4/H
816,Randy Ready\readyra01,258,76,205,32,51,10,1,1,20,47,3,25,1,1,4,5,2,1,.249,.385,.322,.707,*4H
817,Jeff Reboulet\rebouje01,265,99,228,26,54,9,0,4,27,23,0,44,1,11,2,3,3,0,.237,.307,.329,.636,*46H5/D9
818,Jeff Reboulet\rebouje01,299,93,261,37,63,10,2,3,25,27,3,47,4,6,1,6,2,1,.241,.321,.330,.650,*4H/5
819,Jody Reed\reedjo01,691,155,598,70,173,45,0,5,51,75,4,65,4,11,3,19,4,4,.289,.371,.390,.760,*46/HD
820,Jody Reed\reedjo01,504,132,445,48,123,21,2,2,31,38,10,40,1,17,3,16,1,3,.276,.333,.346,.679,*4/H
821,Jody Reed\reedjo01,696,153,618,87,175,42,2,5,60,60,2,53,4,11,3,15,6,5,.283,.349,.382,.731,*4/6H
822,Jody Reed\reedjo01,465,108,399,48,108,22,0,2,37,57,1,34,2,4,3,8,5,4,.271,.362,.341,.703,*4/H
823,Jody Reed\reedjo01,626,143,550,64,136,27,1,3,40,62,2,44,0,10,4,17,7,8,.247,.321,.316,.638,*4/HD
824,Jody Reed\reedjo01,568,146,495,45,121,20,0,2,49,59,8,53,3,5,6,15,2,5,.244,.325,.297,.622,*4/H
825,Jody Reed\reedjo01,515,131,445,58,114,18,1,4,40,59,1,38,5,3,3,9,6,4,.256,.348,.328,.676,*4/6H
826,Pokey Reese\reesepo01,577,135,518,76,132,20,6,12,46,45,5,86,6,3,5,8,29,3,.255,.319,.386,.705,*4/H
827,Pokey Reese\reesepo01,636,149,585,85,167,37,5,10,52,35,3,81,6,5,5,9,38,7,.285,.330,.417,.747,*46/H
828,Pokey Reese\reesepo01,475,119,421,46,111,25,0,4,50,41,4,81,3,5,5,4,12,1,.264,.330,.352,.681,*4/H
829,Desi Relaford\relafde01,557,141,500,70,127,27,5,8,59,40,1,70,6,8,3,10,20,4,.254,.315,.376,.691,*459H/68D7
830,Anthony Rendon\rendoan01,355,80,311,43,82,16,0,5,25,36,0,70,4,0,4,8,1,2,.264,.344,.363,.707,*45/H
831,Anthony Rendon\rendoan01,394,98,351,40,93,23,1,7,35,31,3,69,5,2,5,7,1,1,.265,.329,.396,.725,*45/6H
832,Luis Rengifo\rengilu01,406,108,357,44,85,18,3,7,33,40,0,93,5,1,3,6,2,5,.238,.321,.364,.685,*46/H
833,Rick Renteria\renteri01,290,103,263,27,67,9,2,2,30,21,1,31,2,3,1,8,0,2,.255,.314,.327,.641,4H5/7
834,Harold Reynolds\reynoha01,677,153,613,87,184,24,9,0,43,55,1,45,3,3,3,4,25,18,.300,.359,.369,.728,*4/HD
835,Harold Reynolds\reynoha01,486,126,445,46,99,19,4,1,24,29,0,42,3,9,0,6,30,12,.222,.275,.290,.565,*4
836,Harold Reynolds\reynoha01,728,161,631,95,160,34,6,3,57,72,2,63,5,14,6,11,28,8,.254,.332,.341,.673,*4/HD
837,Harold Reynolds\reynoha01,584,160,530,73,146,31,8,1,35,39,0,34,2,8,5,7,60,20,.275,.325,.370,.694,*4/H
838,Harold Reynolds\reynoha01,521,140,458,55,113,23,3,3,33,45,1,41,3,11,4,12,15,12,.247,.316,.330,.645,*4H/7D
839,Harold Reynolds\reynoha01,663,158,598,61,169,26,11,4,41,51,1,51,2,10,2,9,35,29,.283,.340,.383,.723,*4
840,Harold Reynolds\reynoha01,570,145,485,64,122,20,4,4,47,66,3,47,4,10,5,4,12,11,.252,.343,.334,.677,*4/HD
841,Harold Reynolds\reynoha01,737,160,642,100,162,36,5,5,55,81,3,52,3,5,6,9,31,16,.252,.336,.347,.683,*4
842,Billy Ripken\ripkebi01,257,58,234,27,72,9,0,2,20,21,0,23,0,1,1,3,4,1,.308,.363,.372,.735,*4
843,Billy Ripken\ripkebi01,363,111,330,35,76,15,0,4,36,18,1,26,3,10,2,10,2,3,.230,.275,.312,.587,*4/HD
844,Billy Ripken\ripkebi01,364,115,318,31,76,11,2,2,26,22,0,53,0,19,5,12,1,2,.239,.284,.305,.589,*4/HD
845,Billy Ripken\ripkebi01,456,129,406,48,118,28,1,3,38,28,2,43,4,17,1,7,5,2,.291,.342,.387,.728,*4/H
846,Billy Ripken\ripkebi01,315,104,287,24,62,11,1,0,14,15,0,31,0,11,2,14,0,1,.216,.253,.261,.515,*4/H
847,Billy Ripken\ripkebi01,559,150,512,52,106,18,1,2,34,33,0,63,5,6,3,14,8,2,.207,.260,.258,.518,*4/5HD
848,Luis Rivas\rivaslu01,521,135,475,69,123,16,9,8,43,30,0,65,5,8,3,20,17,7,.259,.308,.381,.689,*4/HD
849,Luis Rivas\rivaslu01,619,153,563,70,150,21,6,7,47,40,0,99,6,5,5,15,31,11,.266,.319,.362,.682,*4/H
850,Luis Rivas\rivaslu01,346,93,316,46,81,23,4,4,35,19,2,51,3,8,0,12,9,4,.256,.305,.392,.697,*4
851,Luis Rivas\rivaslu01,358,109,336,44,86,19,5,10,34,13,0,53,1,5,3,8,15,1,.256,.283,.432,.715,*4/H
852,Bip Roberts\roberbi01,472,117,424,66,119,13,3,3,32,37,0,71,4,4,3,6,26,11,.281,.342,.347,.689,*487H
853,Bip Roberts\roberbi01,258,101,241,34,61,5,2,1,12,14,1,29,0,2,1,2,14,12,.253,.293,.303,.596,*4H
854,Bip Roberts\roberbi01,372,90,339,39,96,21,2,0,52,25,8,38,2,0,6,8,12,9,.283,.331,.357,.688,*4D/H789
855,Bip Roberts\roberbi01,449,105,403,52,129,15,5,2,31,39,1,57,3,2,2,7,21,7,.320,.383,.397,.780,*47/H8
856,Bip Roberts\roberbi01,336,83,292,46,70,13,0,1,18,38,1,46,3,0,3,2,26,6,.240,.330,.295,.625,*47H/568
857,Brian Roberts\roberbr01,261,59,230,28,64,14,0,4,15,26,1,40,2,1,2,2,12,2,.278,.354,.391,.745,*4/H
858,Brian Roberts\roberbr01,736,159,641,107,175,50,2,4,53,71,1,95,1,15,6,3,29,12,.273,.344,.376,.720,*4/HD
859,Brian Roberts\roberbr01,348,91,317,40,75,16,4,5,21,28,1,53,1,1,1,9,7,4,.237,.300,.360,.659,*4/H
860,Brian Roberts\roberbr01,630,138,563,85,161,34,3,10,55,55,4,66,0,6,5,16,36,7,.286,.347,.410,.757,*4/HD
861,Brian Roberts\roberbr01,296,77,265,33,66,12,1,8,39,26,1,44,0,1,4,4,3,1,.249,.312,.392,.704,*4D/H
862,Brian Roberts\roberbr01,640,143,561,92,176,45,7,18,73,67,5,83,3,5,4,6,27,10,.314,.387,.515,.903,*4/H
863,Brian Roberts\roberbr01,716,156,621,103,180,42,5,12,57,89,6,99,0,2,4,8,50,7,.290,.377,.432,.808,*4/H
864,Brian Roberts\roberbr01,704,155,611,107,181,51,8,9,57,82,3,104,2,3,6,8,40,10,.296,.378,.450,.828,*4/H
865,Brian Roberts\roberbr01,717,159,632,110,179,56,1,16,79,74,3,112,2,1,8,7,30,7,.283,.356,.451,.807,*4/H
866,Brian Roberts\roberbr01,512,112,460,65,124,22,4,5,41,46,1,58,1,4,1,9,23,6,.270,.337,.367,.704,*4/D6H
867,Ryan Roberts\roberry01,351,110,305,41,85,17,2,7,25,40,1,55,3,2,1,2,7,3,.279,.367,.416,.783,*4H57
868,Sean Rodriguez\rodrise01,378,118,343,53,86,19,2,9,40,21,1,97,8,5,1,10,13,3,.251,.308,.397,.705,*4H/89567D3
869,Adam Rosales\rosalad01,279,80,255,31,69,8,2,7,31,19,0,65,1,2,2,1,2,2,.271,.321,.400,.721,*46H/3D75
870,Jerry Royster\roystje01,287,90,249,31,70,13,2,5,31,32,1,31,1,3,2,6,6,5,.281,.363,.410,.772,*45H/698
871,Addison Russell\russead02,523,142,475,60,115,29,1,13,54,42,2,149,3,1,2,8,4,3,.242,.307,.389,.696,*46/H
872,Josh Rutledge\rutlejo01,314,88,285,45,67,6,1,7,19,22,1,62,2,4,1,2,12,0,.235,.294,.337,.630,*4H6
873,Juan Samuel\samueju01,709,161,663,101,175,31,13,19,74,33,2,141,6,2,5,8,53,19,.264,.303,.436,.739,*4/H
874,Juan Samuel\samueju01,633,145,591,90,157,36,12,16,78,26,3,142,8,1,7,8,42,14,.266,.302,.448,.751,*4/H
875,Juan Samuel\samueju01,726,160,655,113,178,37,15,28,100,60,5,162,5,0,6,12,35,15,.272,.335,.502,.837,*4/H
876,Juan Samuel\samueju01,685,157,629,68,153,32,9,12,67,39,6,151,12,0,5,8,33,10,.243,.298,.380,.678,*4/H895
877,Juan Samuel\samueju01,659,153,594,74,161,22,6,12,58,49,4,133,3,10,3,8,23,8,.271,.328,.389,.717,*4/H
878,Juan Samuel\samueju01,558,143,492,62,119,24,3,13,52,51,5,126,5,5,5,8,38,20,.242,.316,.382,.699,*48/H
879,Juan Samuel\samueju01,289,103,261,31,60,10,4,4,26,23,3,53,3,0,2,2,9,7,.230,.298,.345,.642,*4H/3579
880,Freddy Sanchez\sanchfr01,653,147,602,77,183,42,4,11,81,32,2,76,8,2,9,13,0,1,.304,.343,.442,.784,*4/6D
881,Freddy Sanchez\sanchfr01,608,145,569,75,154,26,2,9,52,21,1,63,4,8,6,13,0,1,.271,.298,.371,.669,*4H/D
882,Freddy Sanchez\sanchfr01,489,111,457,56,134,29,3,7,41,22,4,76,2,4,4,12,5,1,.293,.326,.416,.742,*4/H
883,Freddy Sanchez\sanchfr01,479,111,431,55,126,22,1,7,47,32,1,68,3,8,5,9,3,1,.292,.342,.397,.739,*4/H
884,Freddy Sanchez\sanchfr01,261,60,239,21,69,15,1,3,24,13,3,35,3,5,1,2,0,1,.289,.332,.397,.730,*4/H
885,Rey Sanchez\sanchre01,453,114,428,57,119,22,2,3,27,14,2,48,1,8,2,9,6,4,.278,.301,.360,.661,*4/6H
886,Rey Sanchez\sanchre01,386,107,357,46,102,12,3,1,38,17,1,31,2,5,5,9,2,2,.286,.318,.345,.662,*46/H
887,Rey Sanchez\sanchre01,307,91,285,23,70,14,3,2,26,12,0,28,3,4,3,6,0,1,.246,.281,.337,.617,*4/6H
888,Yolmer Sanchez\sanchca01,420,120,389,40,87,23,1,5,31,19,0,81,5,6,1,9,2,2,.224,.268,.326,.595,*4/HD
889,Yolmer Sanchez\sanchca01,555,149,496,59,125,20,4,2,43,44,1,117,5,7,3,7,5,4,.252,.318,.321,.638,*4/H
890,Ryne Sandberg\sandbry01,587,132,523,81,154,25,2,16,59,59,4,79,2,1,2,11,21,2,.294,.367,.442,.809,*4/H
891,Ryne Sandberg\sandbry01,679,155,618,77,163,23,8,19,69,54,3,91,1,1,5,14,25,10,.264,.322,.419,.741,*4/H
892,Ryne Sandberg\sandbry01,672,157,606,104,176,25,5,30,76,59,8,85,4,1,2,9,15,5,.290,.356,.497,.853,*4/H
893,Ryne Sandberg\sandbry01,675,155,615,116,188,30,3,40,100,50,8,84,1,0,9,8,25,7,.306,.354,.559,.913,*4/H
894,Ryne Sandberg\sandbry01,684,158,585,104,170,32,2,26,100,87,4,89,2,1,9,9,22,8,.291,.379,.485,.865,*4/H
895,Ryne Sandberg\sandbry01,687,158,612,100,186,32,8,26,87,68,4,73,1,0,6,13,17,6,.304,.371,.510,.881,*4/H
896,Ryne Sandberg\sandbry01,503,117,456,67,141,20,0,9,45,37,1,62,2,2,6,12,9,2,.309,.359,.412,.772,*4/H
897,Ryne Sandberg\sandbry01,480,135,447,54,118,26,0,12,64,28,3,94,2,0,3,5,7,4,.264,.308,.403,.711,*4H/D
898,Ryne Sandberg\sandbry01,621,150,554,85,135,28,4,25,92,54,4,116,7,1,5,9,12,8,.244,.316,.444,.760,*4/H
899,Ryne Sandberg\sandbry01,673,153,609,113,186,31,6,26,83,57,5,97,1,2,4,10,54,11,.305,.364,.504,.868,*4/6H
900,Ryne Sandberg\sandbry01,682,154,627,68,178,28,5,14,76,46,6,79,0,3,6,11,34,11,.284,.330,.411,.741,*4/H
901,Ramon Santiago\santira01,294,101,258,29,67,11,3,5,30,17,0,38,4,11,4,5,0,0,.260,.311,.384,.695,*46H/5
902,Ramon Santiago\santira01,259,93,228,19,47,7,1,2,17,20,1,39,5,5,1,7,1,0,.206,.283,.272,.555,*46H/5D
903,Steve Sax\saxst01,687,160,632,70,175,19,4,5,57,45,6,51,1,7,2,11,42,12,.277,.325,.343,.668,*4/H
904,Steve Sax\saxst01,717,158,651,88,205,26,3,5,63,52,2,44,1,8,5,19,43,17,.315,.364,.387,.751,*4
905,Steve Sax\saxst01,680,155,615,70,160,24,2,4,42,49,3,46,4,6,6,13,43,9,.260,.316,.325,.641,*4/H
906,Steve Sax\saxst01,707,158,652,85,198,38,2,10,56,41,2,38,3,5,6,15,31,11,.304,.345,.414,.759,*4/5DH
907,Steve Sax\saxst01,663,157,610,84,171,22,7,6,46,44,5,61,3,5,1,13,37,11,.280,.331,.369,.700,*4/H75
908,Steve Sax\saxst01,551,136,488,62,136,8,4,1,42,54,12,43,3,3,3,15,27,11,.279,.352,.318,.670,*4/H5
909,Steve Sax\saxst01,630,143,567,74,134,26,4,4,47,43,4,42,2,12,6,17,30,12,.236,.290,.317,.607,*4/HD
910,Steve Sax\saxst01,704,157,633,91,210,43,4,6,56,59,5,58,3,6,3,12,40,17,.332,.390,.441,.830,*4/H
911,Steve Scarsone\scarsst01,319,105,283,28,62,12,1,5,23,25,0,91,2,8,1,6,2,3,.219,.286,.322,.608,*4H5/63
912,Ryan Schimpf\schimry01,330,89,276,48,60,17,5,20,51,42,3,105,9,0,3,3,1,1,.217,.336,.533,.869,*45/H7
913,Jonathan Schoop\schoojo01,481,137,455,48,95,18,0,16,45,13,0,122,8,5,0,12,2,0,.209,.244,.354,.598,*45/H
914,Jonathan Schoop\schoojo01,321,86,305,34,85,17,0,15,39,9,0,79,4,1,2,9,2,0,.279,.306,.482,.788,*4/H
915,Jonathan Schoop\schoojo01,464,121,433,61,111,23,1,23,59,20,1,116,10,0,1,13,1,1,.256,.304,.473,.777,*4/HD
916,Jonathan Schoop\schoojo01,647,162,615,82,164,38,1,25,82,21,0,137,8,0,3,16,1,2,.267,.298,.454,.752,*4
917,Jonathan Schoop\schoojo01,501,131,473,61,110,22,1,21,61,19,2,115,4,1,4,11,1,1,.233,.266,.416,.682,*46H
918,Jonathan Schoop\schoojo01,675,160,622,92,182,35,0,32,105,35,0,142,11,0,7,20,1,0,.293,.338,.503,.841,*4/6
919,Skip Schumaker\schumsk01,529,137,476,66,126,18,1,5,42,43,2,64,4,2,4,7,5,3,.265,.328,.338,.667,*49H/78D
920,Skip Schumaker\schumsk01,586,153,532,85,161,34,1,4,35,52,2,69,0,1,1,4,2,2,.303,.364,.393,.757,*47H9/8
921,Skip Schumaker\schumsk01,400,117,367,34,104,19,0,2,38,27,3,50,2,1,3,10,0,2,.283,.333,.351,.685,*49H/781
922,Skip Schumaker\schumsk01,304,107,272,37,75,14,4,1,28,27,2,50,0,3,2,6,1,1,.276,.339,.368,.707,*4H89/7
923,Marco Scutaro\scutama01,683,156,620,87,190,32,4,7,74,40,0,49,4,10,9,12,9,4,.306,.348,.405,.753,*465/H
924,Marco Scutaro\scutama01,477,137,455,50,124,32,1,7,43,16,1,58,0,5,1,9,0,0,.273,.297,.393,.690,*46H/5
925,Marco Scutaro\scutama01,547,127,488,57,145,23,3,2,31,45,0,34,2,9,3,13,2,0,.297,.357,.369,.726,*4/HD
926,Jean Segura\segurje01,694,153,637,102,203,41,7,20,64,39,1,101,12,4,2,6,33,10,.319,.368,.499,.867,*46/H
927,Terry Shumpert\shumpte01,304,92,262,58,91,26,3,10,37,31,2,41,2,4,5,2,14,0,.347,.413,.584,.997,*4H5/8796
928,Terry Shumpert\shumpte01,418,144,369,45,80,16,4,5,34,30,0,75,5,10,3,10,17,11,.217,.283,.322,.605,*4/H
929,Terry Shumpert\shumpte01,268,106,234,30,55,12,1,6,21,21,0,41,4,5,4,9,4,1,.235,.304,.372,.676,*4H/7695
930,Eric Sogard\sogarer01,299,94,249,37,68,15,1,3,18,45,2,37,4,1,0,7,3,3,.273,.393,.378,.770,*46H/57
931,Eric Sogard\sogarer01,401,120,372,40,92,12,3,1,37,23,1,50,2,3,1,9,6,1,.247,.294,.304,.598,*46H/D5
932,Eric Sogard\sogarer01,410,130,368,45,98,24,3,2,35,27,2,51,5,6,4,4,10,5,.266,.322,.364,.686,*46H/D
933,Eric Sogard\sogarer01,442,110,396,59,115,23,2,13,40,38,2,63,2,3,3,4,8,0,.290,.353,.457,.810,*4DH/9567
934,Eric Sogard\sogarer01,329,117,291,38,65,10,0,1,22,31,0,37,1,4,2,6,11,4,.223,.298,.268,.567,*46H/D
935,Luis Sojo\sojolu01,402,113,364,38,94,14,1,3,20,14,0,26,5,19,0,12,4,2,.258,.295,.327,.622,*4/6H7D5
936,Luis Sojo\sojolu01,391,106,368,37,100,12,3,7,43,14,0,24,1,7,1,14,7,11,.272,.299,.378,.677,*4/56H
937,Donovan Solano\solando01,316,93,285,29,84,11,3,2,28,21,1,58,2,3,5,5,7,0,.295,.342,.375,.717,*4H75/6
938,Donovan Solano\solando01,395,102,361,33,90,13,1,3,34,23,3,57,7,2,2,11,3,1,.249,.305,.316,.621,*4/H5
939,Donovan Solano\solando01,340,111,310,26,78,11,1,3,28,19,0,61,3,7,1,5,1,2,.252,.300,.323,.623,*4H/65
940,Yangervis Solarte\solarya01,512,128,466,49,119,21,0,18,64,37,4,61,5,0,4,18,3,0,.255,.314,.416,.731,*465/3HD
941,Alfonso Soriano\soriaal01,614,158,574,77,154,34,3,18,73,29,0,125,3,3,5,7,43,14,.268,.304,.432,.736,*4/DH
942,Alfonso Soriano\soriaal01,741,156,696,128,209,51,2,39,102,23,1,157,14,1,7,8,41,13,.300,.332,.547,.880,*4/HD
943,Alfonso Soriano\soriaal01,682,156,637,102,171,43,2,36,104,33,3,125,7,0,5,6,30,2,.268,.309,.512,.821,*4/DH
944,Alfonso Soriano\soriaal01,658,145,608,77,170,32,4,28,91,33,4,121,10,0,7,7,18,5,.280,.324,.484,.807,*4/D
945,Alfonso Soriano\soriaal01,734,156,682,114,198,36,5,38,91,38,7,130,12,0,2,8,35,8,.290,.338,.525,.863,*4/H
946,Cory Spangenberg\spangco01,345,108,303,38,82,17,5,4,21,28,1,75,2,8,3,4,9,4,.271,.333,.399,.733,*4H5/978D
947,Bill Spiers\spierbi01,386,113,340,43,81,8,4,2,36,29,2,51,4,9,4,11,9,8,.238,.302,.303,.605,*4/H6978D
948,Scott Spiezio\spiezsc01,461,114,406,54,105,19,1,9,50,44,3,56,2,7,2,10,1,3,.259,.333,.377,.709,*4/HD
949,Scott Spiezio\spiezsc01,590,147,538,58,131,28,4,14,65,44,2,75,1,3,4,13,9,3,.243,.300,.388,.688,*4/H5
950,Junior Spivey\spiveju01,408,106,365,52,93,22,2,13,50,33,1,95,7,0,3,7,4,3,.255,.326,.433,.759,*4H/8
951,Junior Spivey\spiveju01,626,143,538,103,162,34,6,16,78,65,5,100,16,1,6,10,11,6,.301,.389,.476,.865,*4/H
952,Junior Spivey\spiveju01,263,59,228,33,62,13,0,7,28,25,0,48,7,1,2,7,5,3,.272,.359,.421,.780,*4/6H
953,Junior Spivey\spiveju01,293,77,259,37,60,15,1,7,24,29,2,83,3,1,1,3,9,3,.232,.315,.378,.693,*4H
954,Kurt Stillwell\stillku01,416,114,379,35,86,15,3,2,24,26,9,58,1,4,6,6,4,1,.227,.274,.298,.572,*4/H
955,Doug Strange\strando01,250,73,226,26,48,12,1,5,26,15,0,38,3,4,2,6,1,3,.212,.268,.341,.609,*4H5/79
956,Doug Strange\strando01,542,145,484,58,124,29,0,7,60,43,3,69,3,8,4,12,6,4,.256,.318,.360,.678,*4H/56
957,Ruben Tejada\tejadru01,255,78,216,28,46,12,0,1,15,22,3,38,8,6,3,2,2,2,.213,.305,.282,.588,*46/H
958,Tim Teufel\teufeti01,279,101,246,23,55,10,0,6,25,31,3,45,1,0,1,7,2,1,.224,.312,.337,.649,*45H/3
959,Tim Teufel\teufeti01,399,117,341,41,74,16,0,12,44,51,4,77,1,4,2,8,9,3,.217,.319,.370,.688,*45H/3
960,Tim Teufel\teufeti01,496,138,434,58,113,24,3,10,50,48,2,70,3,7,4,14,4,2,.260,.335,.399,.734,*4/HD
961,Tim Teufel\teufeti01,351,97,299,55,92,29,0,14,61,44,2,53,2,3,2,7,3,2,.308,.398,.545,.943,*4H/3
962,Tim Teufel\teufeti01,318,93,279,35,69,20,1,4,31,32,1,42,1,3,3,6,1,2,.247,.324,.369,.693,*4H/35
963,Tim Teufel\teufeti01,309,90,273,35,64,20,0,4,31,29,1,41,1,2,4,6,0,1,.234,.306,.352,.658,*4H/3
964,Ryan Theriot\theriry01,640,150,586,72,158,15,2,2,29,41,3,74,4,7,2,13,20,9,.270,.321,.312,.633,*46/H
965,Ryan Theriot\theriry01,384,104,352,45,95,16,1,0,28,24,1,47,1,4,3,12,13,5,.270,.316,.321,.637,*4H/7
966,Robby Thompson\thompro01,615,149,549,73,149,27,3,7,47,42,0,112,5,18,1,11,12,15,.271,.328,.370,.698,*4/H6
967,Robby Thompson\thompro01,474,132,420,62,110,26,5,10,44,40,3,91,8,6,0,8,16,11,.262,.338,.419,.757,*4/H
968,Robby Thompson\thompro01,540,138,477,66,126,24,6,7,48,40,0,111,4,14,5,7,14,5,.264,.323,.384,.707,*4/H
969,Robby Thompson\thompro01,620,148,547,91,132,26,11,13,50,51,0,133,13,9,0,6,12,2,.241,.321,.400,.721,*4/H
970,Robby Thompson\thompro01,549,144,498,67,122,22,3,15,56,34,1,96,6,8,3,9,14,4,.245,.299,.392,.691,*4/H
971,Robby Thompson\thompro01,573,144,492,74,129,24,5,19,48,63,2,95,6,11,1,5,14,7,.262,.352,.447,.799,*4/H
972,Robby Thompson\thompro01,505,128,443,54,115,25,1,14,49,43,1,75,8,7,4,8,5,9,.260,.333,.415,.749,*4/H
973,Robby Thompson\thompro01,559,128,494,85,154,30,2,19,65,45,0,97,7,9,4,7,10,4,.312,.375,.496,.870,*4/H
974,Robby Thompson\thompro01,391,95,336,51,75,15,0,8,23,42,1,76,4,9,0,3,1,2,.223,.317,.339,.656,*4/H
975,Robby Thompson\thompro01,259,63,227,35,48,11,1,5,21,24,0,69,5,3,0,6,2,2,.211,.301,.335,.636,*4/H
976,Gleyber Torres\torregl01,484,123,431,54,117,16,1,24,77,42,3,122,5,1,5,8,6,2,.271,.340,.480,.820,*46/H
977,Devon Travis\travide01,378,103,357,41,83,14,3,11,44,16,1,64,5,0,0,8,3,2,.232,.275,.381,.656,*4/H
978,Devon Travis\travide01,432,101,410,54,123,28,1,11,50,20,0,87,0,1,1,6,4,1,.300,.332,.454,.785,*4/DH
979,Jeff Treadway\treadje01,511,128,474,56,134,20,2,11,59,25,1,42,3,5,4,10,3,4,.283,.320,.403,.723,*4/H
980,Jeff Treadway\treadje01,336,106,306,41,98,17,2,3,32,23,1,19,2,2,3,8,2,2,.320,.368,.418,.787,*4H
981,Jeff Treadway\treadje01,514,134,473,58,131,18,3,8,40,30,3,38,0,6,5,9,3,2,.277,.317,.378,.695,*4H/5
982,Jeff Treadway\treadje01,341,103,301,30,76,19,4,2,23,27,7,30,3,4,6,4,2,0,.252,.315,.362,.677,*4H/5
983,Manny Trillo\trillma01,505,125,451,36,101,16,2,3,25,40,0,44,1,11,2,6,2,0,.224,.287,.288,.576,*4/H5
984,Justin Turner\turneju01,487,117,435,49,113,30,0,4,51,39,2,59,10,2,1,9,7,2,.260,.334,.356,.690,*45H/6
985,Dan Uggla\ugglada01,619,146,531,97,138,37,1,32,92,77,6,171,8,0,3,10,5,5,.260,.360,.514,.874,*4/H
986,Dan Uggla\ugglada01,668,158,564,84,137,27,1,31,90,92,4,150,7,1,4,10,2,1,.243,.354,.459,.813,*4/H
987,Dan Uggla\ugglada01,674,159,589,100,169,31,0,33,105,78,2,149,2,0,5,9,4,1,.287,.369,.508,.877,*4/H
988,Dan Uggla\ugglada01,672,161,600,88,140,22,1,36,82,62,2,156,7,0,3,9,1,3,.233,.311,.453,.764,*4/H
989,Dan Uggla\ugglada01,630,154,523,86,115,29,0,19,78,94,5,168,10,0,3,8,4,3,.220,.348,.384,.732,*4/H
990,Dan Uggla\ugglada01,683,154,611,105,172,26,7,27,90,48,1,123,9,7,8,5,6,6,.282,.339,.480,.818,*4/HD
991,Dan Uggla\ugglada01,728,159,632,113,155,49,3,31,88,68,0,167,13,4,11,10,2,1,.245,.326,.479,.805,*4/HD
992,Dan Uggla\ugglada01,537,136,448,60,80,10,3,22,55,77,2,171,9,0,3,7,2,0,.179,.309,.362,.671,*4/HD
993,Chase Utley\utleych01,687,156,571,112,161,28,4,31,93,88,3,110,24,0,4,5,23,0,.282,.397,.508,.905,*4/H
994,Chase Utley\utleych01,531,131,476,73,135,25,6,18,69,45,4,79,5,0,5,12,8,3,.284,.348,.475,.823,*4/HD
